pathDomainRatio,domain_token_count,domainUrlRatio,SymbolCount_Domain,LongestPathTokenLength,domainlength,tld,NumberofDotsinURL,argDomanRatio,pathurlRatio,host_letter_count,delimeter_path,pathLength,Entropy_Domain,urlLen,subDirLen,ldl_url,CharacterContinuityRate,longdomaintokenlen,SymbolCount_Directoryname,Target
3.7272727,2.0,0.18333334,1.0,35.0,11.0,2.0,1.0,0.18181819,0.68333334,10.0,3.0,41.0,1.0,60.0,41.0,0.0,0.72727275,7.0,1.0,0
8.0,3.0,0.1056338,2.0,97.0,15.0,3.0,3.0,6.2,0.8450704,13.0,6.0,120.0,0.748224543,142.0,120.0,2.0,0.6,8.0,1.0,0
8.846154,3.0,0.096296296,2.0,102.0,13.0,3.0,2.0,0.15384616,0.8518519,11.0,11.0,115.0,0.875274698,135.0,115.0,0.0,0.53846157,6.0,2.0,0
8.692307,2.0,0.09774436,1.0,95.0,13.0,2.0,1.0,1.2307693,0.84962404,12.0,11.0,113.0,0.833699597,133.0,113.0,0.0,0.7692308,9.0,2.0,0
1.8125,2.0,0.30769232,1.0,21.0,16.0,2.0,1.0,0.125,0.5576923,15.0,2.0,29.0,0.9375,52.0,29.0,0.0,0.8125,12.0,1.0,0
3.2857144,2.0,0.20895523,1.0,44.0,14.0,2.0,1.0,0.14285715,0.6865672,13.0,10.0,46.0,0.849914551,67.0,46.0,0.0,0.78571427,10.0,2.8788417987706243,0
2.1875,2.0,0.27586207,1.0,20.0,16.0,2.0,2.0,0.125,0.6034483,15.0,3.0,35.0,0.894454883,58.0,35.0,0.0,0.8125,12.0,1.0,0
4.7,3.0,0.15384616,2.0,21.0,10.0,3.0,2.0,0.2,0.72307694,8.0,1.0,47.0,0.796657624,65.0,47.0,0.0,0.4,3.0,2.0,0
7.181818,2.0,0.11340206,1.0,24.0,11.0,2.0,1.0,0.18181819,0.814433,10.0,7.0,79.0,0.947442759,97.0,79.0,0.0,0.72727275,7.0,4.0,0
2.4615386,2.0,0.25,1.0,26.0,13.0,2.0,2.0,0.15384616,0.61538464,12.0,3.0,32.0,0.859582436,52.0,32.0,3.0,0.7692308,9.0,2.8788417987706243,0
3.5384614,2.0,0.1969697,1.0,28.0,13.0,2.0,1.0,0.15384616,0.6969697,12.0,5.0,46.0,0.901157537,66.0,46.0,0.0,0.7692308,9.0,2.8788417987706243,0
4.5,3.0,0.16129032,2.0,14.0,10.0,3.0,2.0,0.2,0.7258065,8.0,2.0,45.0,0.819382003,62.0,45.0,3.0,0.4,3.0,3.0,0
4.888889,2.0,0.14754099,1.0,29.0,9.0,2.0,1.0,0.22222222,0.72131145,8.0,3.0,44.0,1.0,61.0,44.0,1.0,0.6666667,5.0,1.0,0
8.6,2.0,0.097087376,1.0,64.0,10.0,2.0,2.0,1.0,0.83495146,9.0,10.0,86.0,0.939794001,103.0,86.0,0.0,0.7,6.0,2.8788417987706243,0
4.625,2.0,0.15384616,1.0,30.0,8.0,2.0,1.0,0.25,0.71153843,7.0,3.0,37.0,0.916666667,52.0,37.0,0.0,0.625,4.0,1.0,0
9.3,2.0,0.09090909,1.0,86.0,10.0,2.0,1.0,0.2,0.8454546,9.0,10.0,93.0,0.856863624,110.0,93.0,0.0,0.7,6.0,1.0,0
1.8125,2.0,0.30769232,1.0,8.0,16.0,2.0,2.0,0.125,0.5576923,15.0,1.0,29.0,0.894454883,52.0,29.0,0.0,0.8125,12.0,2.0,0
12.625,2.0,0.06896552,1.0,85.0,8.0,2.0,1.0,0.25,0.87068963,7.0,14.0,101.0,0.916666667,116.0,101.0,0.0,0.625,4.0,1.0,0
8.8,2.0,0.0952381,1.0,72.0,10.0,2.0,1.0,0.2,0.83809525,9.0,9.0,88.0,0.939794001,105.0,88.0,0.0,0.7,6.0,2.0,0
3.857143,2.0,0.18421052,1.0,53.0,14.0,2.0,1.0,0.64285713,0.7105263,13.0,5.0,54.0,0.887435914,76.0,54.0,0.0,0.78571427,10.0,2.8788417987706243,0
4.0,2.0,0.1754386,1.0,11.0,10.0,2.0,1.0,0.2,0.7017544,6.0,1.0,40.0,1.0,57.0,40.0,1.0,0.7,6.0,4.0,0
7.923077,2.0,0.10569106,1.0,77.0,13.0,2.0,2.0,5.6923075,0.83739835,12.0,3.0,103.0,0.958424899,123.0,103.0,3.0,0.7692308,9.0,1.0,0
3.2727273,2.0,0.2037037,1.0,23.0,11.0,2.0,1.0,0.18181819,0.6666667,10.0,2.0,36.0,0.947442759,54.0,36.0,0.0,0.72727275,7.0,3.0,0
2.5384614,2.0,0.24528302,1.0,26.0,13.0,2.0,1.0,0.15384616,0.6226415,12.0,4.0,33.0,0.916849799,53.0,33.0,0.0,0.7692308,9.0,1.0,0
8.142858,2.0,0.09859155,1.0,18.0,7.0,2.0,2.0,0.2857143,0.8028169,6.0,1.0,57.0,0.758039271,71.0,57.0,0.0,0.5714286,3.0,4.0,0
4.3333335,2.0,0.1724138,1.0,24.0,15.0,2.0,1.0,0.13333334,0.74712646,14.0,0.0,65.0,0.89761679,87.0,65.0,5.0,0.8,11.0,9.0,0
8.4,2.0,0.0990099,1.0,59.0,10.0,2.0,1.0,1.1,0.83168316,9.0,10.0,84.0,0.939794001,101.0,84.0,0.0,0.7,6.0,4.0,0
4.5384617,2.0,0.16455697,1.0,34.0,13.0,2.0,1.0,0.15384616,0.7468355,12.0,6.0,59.0,0.901157537,79.0,59.0,0.0,0.7692308,9.0,2.8788417987706243,0
3.5,2.0,0.19672132,1.0,36.0,12.0,2.0,2.0,0.16666667,0.6885246,11.0,4.0,42.0,0.860528527,61.0,42.0,0.0,0.8333333,9.0,2.8788417987706243,0
5.0,3.0,0.15463917,2.0,24.0,15.0,3.0,2.0,0.13333334,0.77319586,13.0,7.0,75.0,0.769470978,97.0,75.0,0.0,0.6,8.0,3.0,0
2.3125,2.0,0.26666668,1.0,22.0,16.0,2.0,2.0,0.125,0.6166667,15.0,4.0,37.0,0.894454883,60.0,37.0,0.0,0.8125,12.0,1.0,0
3.4166667,2.0,0.2,1.0,35.0,12.0,2.0,2.0,0.16666667,0.68333334,11.0,7.0,41.0,0.860528527,60.0,41.0,0.0,0.8333333,9.0,2.8788417987706243,0
7.857143,2.0,0.10144927,1.0,32.0,7.0,2.0,2.0,4.142857,0.79710144,6.0,5.0,55.0,0.898226518,69.0,55.0,0.0,0.71428573,4.0,2.8788417987706243,0
2.2666667,2.0,0.26785713,1.0,20.0,15.0,2.0,1.0,1.2666667,0.60714287,14.0,2.0,34.0,0.850607753,56.0,34.0,0.0,0.8,11.0,1.0,0
6.75,2.0,0.12,1.0,76.0,12.0,2.0,1.0,0.16666667,0.81,11.0,12.0,81.0,1.0,100.0,81.0,0.0,0.75,8.0,1.0,0
2.5833333,2.0,0.23529412,1.0,24.0,12.0,2.0,1.0,0.16666667,0.60784316,11.0,2.0,31.0,0.889471473,51.0,31.0,0.0,0.75,8.0,1.0,0
2.625,2.0,0.24615385,1.0,27.0,16.0,2.0,2.0,0.125,0.64615387,15.0,5.0,42.0,0.894454883,65.0,42.0,0.0,0.8125,12.0,1.0,0
4.3333335,2.0,0.16363636,1.0,20.0,9.0,2.0,1.0,2.1111112,0.7090909,8.0,2.0,39.0,1.0,55.0,39.0,0.0,0.7777778,6.0,1.0,0
5.3846154,2.0,0.14444445,1.0,52.0,13.0,2.0,1.0,0.15384616,0.7777778,12.0,7.0,70.0,0.916849799,90.0,70.0,0.0,0.7692308,9.0,2.0,0
4.5384617,2.0,0.16455697,1.0,57.0,13.0,2.0,1.0,0.15384616,0.7468355,10.0,14.0,59.0,0.875274698,79.0,59.0,1.0,0.6923077,8.0,2.8788417987706243,0
5.1538463,3.0,0.14942528,2.0,54.0,13.0,3.0,2.0,0.15384616,0.77011496,11.0,8.0,67.0,0.875274698,87.0,67.0,0.0,0.53846157,6.0,2.0,0
2.75,2.0,0.23880596,1.0,29.0,16.0,2.0,1.0,0.125,0.6567164,15.0,2.0,44.0,0.863204883,67.0,44.0,0.0,0.8125,12.0,2.0,0
3.9166667,2.0,0.18181819,1.0,22.0,12.0,2.0,1.0,0.16666667,0.7121212,11.0,3.0,47.0,0.860528527,66.0,47.0,0.0,0.75,8.0,3.0,0
8.7,2.0,0.09615385,1.0,75.0,10.0,2.0,2.0,7.1,0.83653843,9.0,1.0,87.0,0.796657624,104.0,87.0,0.0,0.7,6.0,1.0,0
9.5,2.0,0.08791209,1.0,69.0,8.0,2.0,1.0,0.25,0.83516484,7.0,12.0,76.0,0.916666667,91.0,76.0,0.0,0.625,4.0,1.0,0
3.5333333,2.0,0.2,1.0,52.0,15.0,2.0,1.0,0.13333334,0.70666665,14.0,9.0,53.0,0.89761679,75.0,53.0,1.0,0.8,11.0,2.8788417987706243,0
4.0833335,2.0,0.1764706,1.0,48.0,12.0,2.0,1.0,0.16666667,0.7205882,11.0,8.0,49.0,0.953509509,68.0,49.0,0.0,0.75,8.0,2.8788417987706243,0
5.4,2.0,0.14084508,1.0,41.0,10.0,2.0,1.0,0.2,0.7605634,9.0,5.0,54.0,0.939794001,71.0,54.0,0.0,0.7,6.0,3.0,0
12.0,2.0,0.07368421,1.0,152.0,14.0,2.0,2.0,10.571428,0.8842105,13.0,2.0,168.0,0.835752348,190.0,168.0,19.0,0.78571427,10.0,2.8788417987706243,0
10.0,2.0,0.08064516,1.0,28.0,5.0,2.0,1.0,0.4,0.8064516,4.0,1.0,50.0,0.827729377,62.0,50.0,0.0,0.6,2.0,2.0,0
6.9,2.0,0.11627907,1.0,23.0,10.0,2.0,1.0,0.2,0.8023256,9.0,5.0,69.0,0.939794001,86.0,69.0,1.0,0.7,6.0,2.8788417987706243,0
3.3333333,2.0,0.20338982,1.0,27.0,12.0,2.0,2.0,0.16666667,0.6779661,11.0,6.0,40.0,0.907019018,59.0,40.0,0.0,0.75,8.0,1.0,0
8.333333,2.0,0.10084034,1.0,91.0,12.0,2.0,1.0,0.16666667,0.84033614,11.0,14.0,100.0,0.953509509,119.0,100.0,0.0,0.75,8.0,1.0,0
5.1666665,2.0,0.14814815,1.0,60.0,12.0,2.0,1.0,0.16666667,0.7654321,11.0,7.0,62.0,0.907019018,81.0,62.0,0.0,0.75,8.0,2.8788417987706243,0
11.428572,2.0,0.07446808,1.0,63.0,7.0,2.0,1.0,0.2857143,0.85106385,6.0,10.0,80.0,0.796453036,94.0,80.0,0.0,0.5714286,3.0,2.0,0
3.6363637,2.0,0.18965517,1.0,34.0,11.0,2.0,2.0,2.7272727,0.6896552,10.0,1.0,40.0,0.894885518,58.0,40.0,2.0,0.72727275,7.0,2.8788417987706243,0
8.3,2.0,0.1,1.0,70.0,10.0,2.0,2.0,0.2,0.83,9.0,13.0,83.0,0.698970004,100.0,83.0,3.0,0.8,7.0,1.0,0
3.8,2.0,0.18181819,1.0,15.0,10.0,2.0,1.0,0.2,0.6909091,9.0,1.0,38.0,0.939794001,55.0,38.0,1.0,0.7,6.0,3.0,0
3.2307692,2.0,0.20634921,1.0,14.0,13.0,2.0,2.0,0.7692308,0.6666667,12.0,2.0,42.0,0.802315073,63.0,42.0,0.0,0.7692308,9.0,1.0,0
4.1538463,2.0,0.17567568,1.0,45.0,13.0,2.0,2.0,3.1538463,0.7297297,12.0,4.0,54.0,0.833699597,74.0,54.0,0.0,0.7692308,9.0,1.0,0
4.625,2.0,0.15384616,1.0,23.0,8.0,2.0,2.0,2.375,0.71153843,7.0,3.0,37.0,0.916666667,52.0,37.0,1.0,0.75,5.0,2.8788417987706243,0
7.3846154,2.0,0.112068966,1.0,81.0,13.0,2.0,1.0,0.15384616,0.82758623,12.0,13.0,96.0,0.916849799,116.0,96.0,0.0,0.7692308,9.0,1.0,0
4.7777777,2.0,0.15254237,1.0,28.0,9.0,2.0,2.0,2.6666667,0.7288136,8.0,3.0,43.0,0.859793388,59.0,43.0,1.0,0.6666667,5.0,2.0,0
5.3846154,2.0,0.14444445,1.0,52.0,13.0,2.0,1.0,0.15384616,0.7777778,12.0,8.0,70.0,0.901157537,90.0,70.0,0.0,0.7692308,9.0,2.0,0
3.1666667,2.0,0.21052632,1.0,32.0,12.0,2.0,2.0,0.16666667,0.6666667,11.0,4.0,38.0,0.860528527,57.0,38.0,0.0,0.8333333,9.0,2.8788417987706243,0
6.2727275,2.0,0.12643678,1.0,35.0,11.0,2.0,2.0,2.909091,0.79310346,10.0,2.0,69.0,0.822490874,87.0,69.0,6.0,0.72727275,7.0,3.0,0
3.1666667,2.0,0.21052632,1.0,23.0,12.0,2.0,1.0,0.16666667,0.6666667,11.0,4.0,38.0,0.907019018,57.0,38.0,0.0,0.75,8.0,2.0,0
6.142857,2.0,0.12280702,1.0,18.0,7.0,2.0,1.0,0.2857143,0.75438595,6.0,3.0,43.0,0.796453036,57.0,43.0,0.0,0.71428573,4.0,2.0,0
10.909091,3.0,0.07971015,2.0,107.0,11.0,3.0,2.0,0.18181819,0.8695652,9.0,15.0,120.0,0.894885518,138.0,120.0,0.0,0.54545456,5.0,3.0,0
7.071429,2.0,0.11666667,1.0,67.0,14.0,2.0,2.0,0.14285715,0.825,13.0,11.0,99.0,0.87327371,120.0,99.0,0.0,0.78571427,10.0,5.0,0
9.222222,2.0,0.09090909,1.0,72.0,9.0,2.0,2.0,0.22222222,0.83838385,6.0,13.0,83.0,0.929896694,99.0,83.0,1.0,0.7777778,6.0,1.0,0
3.9,3.0,0.17857143,2.0,14.0,10.0,3.0,2.0,0.2,0.6964286,8.0,1.0,39.0,0.819382003,56.0,39.0,0.0,0.4,3.0,3.0,0
2.8235295,2.0,0.2361111,1.0,42.0,17.0,2.0,2.0,0.11764706,0.6666667,16.0,10.0,48.0,0.78765934,72.0,48.0,0.0,0.8235294,13.0,2.8788417987706243,0
4.4444447,2.0,0.16071428,1.0,32.0,9.0,2.0,1.0,0.22222222,0.71428573,8.0,0.0,40.0,0.763230027,56.0,40.0,8.0,0.7777778,6.0,1.0,0
4.0833335,2.0,0.1764706,1.0,22.0,12.0,2.0,1.0,0.16666667,0.7205882,11.0,3.0,49.0,0.860528527,68.0,49.0,0.0,0.75,8.0,3.0,0
2.75,2.0,0.23076923,1.0,27.0,12.0,2.0,2.0,0.16666667,0.63461536,11.0,4.0,33.0,0.860528527,52.0,33.0,0.0,0.8333333,9.0,2.8788417987706243,0
2.5882354,2.0,0.25,1.0,38.0,17.0,2.0,2.0,0.11764706,0.64705884,16.0,9.0,44.0,0.78765934,68.0,44.0,0.0,0.8235294,13.0,2.8788417987706243,0
5.875,2.0,0.12903225,1.0,42.0,8.0,2.0,1.0,0.25,0.7580645,7.0,9.0,47.0,0.916666667,62.0,47.0,0.0,0.625,4.0,1.0,0
4.5384617,2.0,0.16455697,1.0,51.0,13.0,2.0,1.0,3.0,0.7468355,12.0,4.0,59.0,0.802315073,79.0,59.0,5.0,0.7692308,9.0,1.0,0
3.6363637,2.0,0.18965517,1.0,27.0,11.0,2.0,1.0,0.18181819,0.6896552,10.0,3.0,40.0,0.947442759,58.0,40.0,0.0,0.72727275,7.0,3.0,0
5.3846154,3.0,0.14444445,2.0,8.0,13.0,3.0,2.0,0.15384616,0.7777778,11.0,0.0,70.0,0.875274698,90.0,70.0,0.0,0.53846157,6.0,13.0,0
7.4,2.0,0.10869565,1.0,61.0,10.0,2.0,1.0,1.3,0.8043478,9.0,7.0,74.0,0.856863624,92.0,74.0,3.0,0.7,6.0,1.0,0
4.4444447,2.0,0.16071428,1.0,32.0,9.0,2.0,1.0,0.22222222,0.71428573,8.0,0.0,40.0,0.763230027,56.0,40.0,8.0,0.7777778,6.0,1.0,0
4.909091,2.0,0.15277778,1.0,20.0,11.0,2.0,1.0,0.18181819,0.75,10.0,3.0,54.0,0.947442759,72.0,54.0,0.0,0.72727275,7.0,3.0,0
7.111111,2.0,0.11111111,1.0,49.0,9.0,2.0,1.0,0.22222222,0.79012346,8.0,7.0,64.0,1.0,81.0,64.0,1.0,0.6666667,5.0,1.0,0
7.642857,2.0,0.109375,1.0,83.0,14.0,2.0,2.0,0.14285715,0.8359375,13.0,14.0,107.0,0.87327371,128.0,107.0,0.0,0.78571427,10.0,5.0,0
2.8,2.0,0.234375,1.0,26.0,15.0,2.0,2.0,0.13333334,0.65625,14.0,5.0,42.0,0.89761679,64.0,42.0,0.0,0.8,11.0,2.0,0
5.9,2.0,0.13157895,1.0,46.0,10.0,2.0,1.0,0.2,0.7763158,9.0,8.0,59.0,0.939794001,76.0,59.0,0.0,0.7,6.0,3.0,0
2.8333333,2.0,0.2264151,1.0,24.0,12.0,2.0,1.0,0.16666667,0.6415094,11.0,3.0,34.0,0.907019018,53.0,34.0,0.0,0.75,8.0,1.0,0
7.5,2.0,0.10869565,1.0,31.0,10.0,2.0,1.0,0.2,0.8152174,6.0,3.0,75.0,1.0,92.0,75.0,1.0,0.7,6.0,5.0,0
9.076923,3.0,0.0942029,2.0,100.0,13.0,3.0,2.0,0.15384616,0.85507244,11.0,14.0,118.0,0.875274698,138.0,118.0,0.0,0.53846157,6.0,2.0,0
5.5,2.0,0.1388889,1.0,42.0,10.0,2.0,1.0,0.2,0.7638889,9.0,7.0,55.0,0.939794001,72.0,55.0,0.0,0.7,6.0,3.0,0
4.0,2.0,0.185567,1.0,58.0,18.0,2.0,2.0,3.0,0.742268,17.0,2.0,72.0,0.803421891,97.0,72.0,0.0,0.7777778,13.0,2.8788417987706243,0
3.7,2.0,0.18518518,1.0,16.0,10.0,2.0,1.0,0.2,0.6851852,9.0,2.0,37.0,0.939794001,54.0,37.0,1.0,0.7,6.0,3.0,0
3.857143,2.0,0.18666667,1.0,23.0,14.0,2.0,2.0,1.2857143,0.72,13.0,3.0,54.0,0.887435914,75.0,54.0,0.0,0.78571427,10.0,2.0,0
7.8333335,2.0,0.1,1.0,17.0,6.0,2.0,2.0,0.33333334,0.78333336,5.0,2.0,47.0,1.0,60.0,47.0,0.0,0.6666667,3.0,5.0,0
4.625,2.0,0.1509434,1.0,23.0,8.0,2.0,2.0,2.375,0.6981132,7.0,3.0,37.0,0.916666667,53.0,37.0,1.0,0.75,5.0,2.8788417987706243,0
3.1333334,2.0,0.2173913,1.0,41.0,15.0,2.0,2.0,0.13333334,0.68115944,11.0,9.0,47.0,0.79523358,69.0,47.0,1.0,0.8,11.0,2.8788417987706243,0
5.7777777,2.0,0.13235295,1.0,45.0,9.0,2.0,2.0,4.5555553,0.7647059,5.0,1.0,52.0,0.859793388,68.0,52.0,1.0,0.7777778,5.0,2.8788417987706243,0
4.5,2.0,0.16129032,1.0,16.0,10.0,2.0,2.0,0.2,0.7258065,9.0,3.0,45.0,0.939794001,62.0,45.0,0.0,0.7,6.0,4.0,0
8.454545,2.0,0.09821428,1.0,59.0,11.0,2.0,1.0,1.6363636,0.83035713,10.0,6.0,93.0,1.0,112.0,93.0,0.0,0.72727275,7.0,2.8788417987706243,0
2.0588236,3.0,0.2881356,2.0,21.0,17.0,3.0,3.0,0.11764706,0.59322035,15.0,4.0,35.0,0.776795596,59.0,35.0,2.0,0.64705884,10.0,2.0,0
2.4,2.0,0.25862068,1.0,23.0,15.0,2.0,1.0,0.13333334,0.62068963,14.0,0.0,36.0,0.884735489,58.0,36.0,0.0,0.8,11.0,2.0,0
4.0666666,2.0,0.18072289,1.0,55.0,15.0,2.0,2.0,0.13333334,0.73493975,11.0,14.0,61.0,0.79523358,83.0,61.0,1.0,0.8,11.0,2.8788417987706243,0
2.8333333,2.0,0.2264151,1.0,28.0,12.0,2.0,2.0,0.16666667,0.6415094,11.0,4.0,34.0,0.860528527,53.0,34.0,0.0,0.8333333,9.0,2.8788417987706243,0
3.6666667,2.0,0.19480519,1.0,49.0,15.0,2.0,2.0,0.13333334,0.71428573,11.0,12.0,55.0,0.79523358,77.0,55.0,1.0,0.8,11.0,2.8788417987706243,0
8.384615,2.0,0.1007752,1.0,83.0,13.0,2.0,2.0,6.1538463,0.8449612,12.0,3.0,109.0,0.958424899,129.0,109.0,3.0,0.7692308,9.0,1.0,0
3.3636363,2.0,0.19642857,1.0,26.0,11.0,2.0,1.0,0.18181819,0.66071427,10.0,4.0,37.0,1.0,56.0,37.0,1.0,0.72727275,7.0,1.0,0
3.3636363,2.0,0.2,1.0,14.0,11.0,2.0,2.0,0.18181819,0.6727273,10.0,2.0,37.0,0.894885518,55.0,37.0,2.0,0.8181818,8.0,4.0,0
7.0,2.0,0.11494253,1.0,66.0,10.0,2.0,1.0,5.8,0.8045977,9.0,3.0,70.0,0.796657624,87.0,70.0,0.0,0.7,6.0,1.0,0
4.0,2.0,0.17910448,1.0,22.0,12.0,2.0,1.0,0.16666667,0.7164179,11.0,3.0,48.0,0.860528527,67.0,48.0,0.0,0.75,8.0,3.0,0
4.3636365,2.0,0.16666667,1.0,24.0,11.0,2.0,1.0,0.18181819,0.72727275,10.0,4.0,48.0,0.947442759,66.0,48.0,0.0,0.72727275,7.0,3.0,0
5.5333333,3.0,0.14285715,2.0,55.0,15.0,3.0,3.0,0.13333334,0.7904762,13.0,17.0,83.0,0.816480016,105.0,83.0,0.0,0.6,8.0,1.0,0
6.3,2.0,0.125,1.0,32.0,10.0,2.0,1.0,1.3,0.7875,9.0,4.0,63.0,0.879588002,80.0,63.0,0.0,0.8,7.0,3.0,0
5.285714,2.0,0.13725491,1.0,36.0,7.0,2.0,1.0,0.2857143,0.7254902,6.0,4.0,37.0,0.898226518,51.0,37.0,0.0,0.71428573,4.0,2.8788417987706243,0
5.0666666,3.0,0.15306123,2.0,62.0,15.0,3.0,3.0,0.13333334,0.7755102,13.0,15.0,76.0,0.816480016,98.0,76.0,0.0,0.6,8.0,1.0,0
5.428571,2.0,0.13461539,1.0,8.0,7.0,2.0,2.0,0.2857143,0.7307692,6.0,1.0,38.0,0.898226518,52.0,38.0,0.0,0.5714286,3.0,4.0,0
6.888889,2.0,0.115384616,1.0,17.0,9.0,2.0,1.0,0.22222222,0.7948718,8.0,2.0,62.0,0.929896694,78.0,62.0,0.0,0.6666667,5.0,8.0,0
4.111111,2.0,0.16981132,1.0,30.0,9.0,2.0,2.0,2.8888888,0.6981132,5.0,1.0,37.0,0.859793388,53.0,37.0,1.0,0.7777778,5.0,2.8788417987706243,0
5.5833335,2.0,0.13953489,1.0,54.0,12.0,2.0,1.0,0.16666667,0.7790698,11.0,9.0,67.0,0.860528527,86.0,67.0,0.0,0.75,8.0,3.0,0
7.428571,2.0,0.10606061,1.0,37.0,7.0,2.0,1.0,0.2857143,0.7878788,6.0,7.0,52.0,1.0,66.0,52.0,0.0,0.71428573,4.0,2.0,0
4.923077,2.0,0.15476191,1.0,32.0,13.0,2.0,1.0,0.15384616,0.7619048,12.0,1.0,64.0,0.875274698,84.0,64.0,8.0,0.7692308,9.0,3.0,0
5.181818,2.0,0.14666666,1.0,44.0,11.0,2.0,1.0,0.18181819,0.76,10.0,7.0,57.0,0.947442759,75.0,57.0,0.0,0.72727275,7.0,3.0,0
1.7058823,3.0,0.3207547,2.0,28.0,17.0,3.0,2.0,0.11764706,0.5471698,15.0,6.0,29.0,0.776795596,53.0,29.0,0.0,0.64705884,10.0,2.8788417987706243,0
7.6666665,2.0,0.10810811,1.0,86.0,12.0,2.0,2.0,0.16666667,0.8288288,11.0,14.0,92.0,0.953509509,111.0,92.0,1.0,0.75,8.0,2.8788417987706243,0
2.7692308,2.0,0.23214285,1.0,22.0,13.0,2.0,1.0,0.15384616,0.64285713,12.0,1.0,36.0,0.833699597,56.0,36.0,0.0,0.84615386,10.0,2.0,0
2.0666666,2.0,0.28301886,1.0,18.0,15.0,2.0,1.0,0.13333334,0.5849057,14.0,2.0,31.0,0.884735489,53.0,31.0,0.0,0.8,11.0,3.0,0
3.6923077,2.0,0.19117647,1.0,39.0,13.0,2.0,2.0,2.6923077,0.7058824,12.0,4.0,48.0,0.833699597,68.0,48.0,0.0,0.7692308,9.0,1.0,0
5.818182,2.0,0.13414635,1.0,20.0,11.0,2.0,1.0,0.18181819,0.7804878,10.0,5.0,64.0,0.947442759,82.0,64.0,0.0,0.72727275,7.0,4.0,0
5.857143,2.0,0.12727273,1.0,15.0,7.0,2.0,1.0,0.2857143,0.74545455,6.0,2.0,41.0,0.796453036,55.0,41.0,0.0,0.71428573,4.0,2.0,0
2.1875,2.0,0.27586207,1.0,9.0,16.0,2.0,1.0,0.125,0.6034483,15.0,1.0,35.0,0.863204883,58.0,35.0,0.0,0.8125,12.0,3.0,0
7.3,2.0,0.11111111,1.0,23.0,10.0,2.0,1.0,0.2,0.8111111,9.0,5.0,73.0,0.939794001,90.0,73.0,1.0,0.7,6.0,2.8788417987706243,0
10.25,2.0,0.082474224,1.0,64.0,8.0,2.0,1.0,0.25,0.8453608,3.0,10.0,82.0,0.916666667,97.0,82.0,1.0,0.875,5.0,2.8788417987706243,0
3.5384614,2.0,0.1969697,1.0,37.0,13.0,2.0,2.0,2.5384614,0.6969697,12.0,4.0,46.0,0.833699597,66.0,46.0,0.0,0.7692308,9.0,1.0,0
3.0,2.0,0.2238806,1.0,31.0,15.0,2.0,1.0,0.13333334,0.67164177,14.0,3.0,45.0,0.884735489,67.0,45.0,0.0,0.8,11.0,2.0,0
8.8,2.0,0.0952381,1.0,82.0,10.0,2.0,2.0,0.2,0.83809525,9.0,11.0,88.0,0.879588002,105.0,88.0,3.0,0.8,7.0,2.8788417987706243,0
4.7272725,2.0,0.15714286,1.0,51.0,11.0,2.0,1.0,4.2727275,0.74285716,10.0,4.0,52.0,0.894885518,70.0,52.0,0.0,0.8181818,8.0,2.8788417987706243,0
6.090909,3.0,0.12941177,2.0,54.0,11.0,3.0,2.0,0.18181819,0.7882353,9.0,7.0,67.0,0.894885518,85.0,67.0,0.0,0.54545456,5.0,3.0,0
3.2,2.0,0.21428572,1.0,42.0,15.0,2.0,2.0,0.13333334,0.6857143,11.0,10.0,48.0,0.79523358,70.0,48.0,3.0,0.8,11.0,2.8788417987706243,0
2.8461537,2.0,0.22807017,1.0,17.0,13.0,2.0,1.0,0.15384616,0.64912283,12.0,1.0,37.0,0.875274698,57.0,37.0,0.0,0.7692308,9.0,3.0,0
2.9230769,2.0,0.22413793,1.0,20.0,13.0,2.0,1.0,0.15384616,0.6551724,12.0,2.0,38.0,0.901157537,58.0,38.0,0.0,0.7692308,9.0,2.0,0
3.7272727,2.0,0.18644068,1.0,11.0,11.0,2.0,1.0,0.18181819,0.69491524,10.0,0.0,41.0,0.894885518,59.0,41.0,0.0,0.8181818,8.0,4.0,0
2.2666667,2.0,0.26785713,1.0,33.0,15.0,2.0,1.0,1.4666667,0.60714287,14.0,0.0,34.0,0.850607753,56.0,34.0,0.0,0.8,11.0,2.8788417987706243,0
5.4,3.0,0.1388889,2.0,33.0,10.0,3.0,2.0,0.2,0.75,8.0,3.0,54.0,0.796657624,72.0,54.0,0.0,0.4,3.0,2.0,0
9.583333,2.0,0.08955224,1.0,40.0,12.0,2.0,9.0,4.75,0.85820895,11.0,8.0,115.0,0.860528527,134.0,115.0,12.0,0.75,8.0,1.0,0
6.7,2.0,0.11904762,1.0,66.0,10.0,2.0,1.0,0.2,0.79761904,9.0,8.0,67.0,1.0,84.0,67.0,0.0,0.7,6.0,2.8788417987706243,0
3.6666667,2.0,0.1904762,1.0,38.0,12.0,2.0,2.0,0.16666667,0.6984127,11.0,5.0,44.0,0.860528527,63.0,44.0,0.0,0.8333333,9.0,2.8788417987706243,0
3.9230769,2.0,0.18055555,1.0,16.0,13.0,2.0,2.0,0.15384616,0.7083333,12.0,3.0,51.0,0.901157537,72.0,51.0,0.0,0.84615386,10.0,2.8788417987706243,0
3.25,2.0,0.20689656,1.0,32.0,12.0,2.0,1.0,0.16666667,0.67241377,11.0,4.0,39.0,0.814038036,58.0,39.0,0.0,0.75,8.0,1.0,0
